,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
1674,30.561023,-96.643939,2014,208,Equipment_Use,B,"[-96.66994, 30.54302, -96.61794, 30.57902]",2014-07-28
1675,42.153671,-72.422709,2015,135,Equipment_Use,A,"[-72.44871, 42.13567, -72.39671, 42.17167]",2015-05-16
1676,41.8822,-120.1417,2014,171,Equipment_Use,A,"[-120.1677, 41.8642, -120.1157, 41.9002]",2014-06-21
1677,31.731985700000003,-97.19874829,2015,293,Equipment_Use,C,"[-97.22475, 31.71399, -97.17275, 31.74999]",2015-10-21
1678,34.497023999999996,-118.218828,2014,6,Equipment_Use,B,"[-118.24483, 34.47902, -118.19283, 34.51502]",2014-01-07
1679,40.792770000000004,-111.405455,2014,163,Equipment_Use,B,"[-111.43146, 40.77477, -111.37946, 40.81077]",2014-06-13
1680,38.18,-99.41,2015,180,Equipment_Use,B,"[-99.436, 38.162, -99.384, 38.198]",2015-06-30
1681,30.189281,-96.88379300000001,2015,218,Equipment_Use,B,"[-96.90979, 30.17128, -96.85779, 30.20728]",2015-08-07
1682,35.04475,-98.32989,2015,253,Equipment_Use,C,"[-98.35589, 35.02675, -98.30389, 35.06275]",2015-09-11
1683,38.14,-100.83,2015,174,Equipment_Use,A,"[-100.856, 38.122, -100.804, 38.158]",2015-06-24
1684,35.693933,-81.98995,2015,321,Equipment_Use,A,"[-82.01595, 35.67593, -81.96395, 35.71193]",2015-11-18
1685,43.18707,-116.02541000000001,2014,194,Equipment_Use,A,"[-116.05141, 43.16907, -115.99941, 43.20507]",2014-07-14
1686,36.6428,-105.6393,2014,153,Equipment_Use,B,"[-105.6653, 36.6248, -105.6133, 36.6608]",2014-06-03
1687,37.64,-98.73,2015,286,Equipment_Use,A,"[-98.756, 37.622, -98.704, 37.658]",2015-10-14
1688,32.6509578,-100.34530229999999,2015,19,Equipment_Use,B,"[-100.3713, 32.63296, -100.3193, 32.66896]",2015-01-20
1689,46.0922,-100.6556,2015,256,Equipment_Use,A,"[-100.6816, 46.0742, -100.6296, 46.1102]",2015-09-14
1690,34.95340166,-79.82643083,2014,239,Equipment_Use,B,"[-79.85243, 34.9354, -79.80043, 34.9714]",2014-08-28
1691,39.3871,-75.219,2015,78,Equipment_Use,B,"[-75.245, 39.3691, -75.193, 39.4051]",2015-03-20
