,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
419,34.83333333,-79.59783333,2014,220,Railroad,B,"[-79.62383, 34.81533, -79.57183, 34.85133]",2014-08-09
420,34.69677222,-84.97745556,2014,145,Railroad,A,"[-85.00346, 34.67877, -84.95146, 34.71477]",2014-05-26
421,41.38611111,-88.16555556,2015,91,Railroad,B,"[-88.19156, 41.36811, -88.13956, 41.40411]",2015-04-02
422,47.244,-100.8851,2015,204,Railroad,C,"[-100.9111, 47.226, -100.8591, 47.262]",2015-07-24
423,43.68916667,-105.35861111,2014,203,Railroad,B,"[-105.38461, 43.67117, -105.33261, 43.70717]",2014-07-23
424,31.749667,-99.551067,2015,277,Railroad,C,"[-99.57707, 31.73167, -99.52507, 31.76767]",2015-10-05
425,43.499086,-70.433589,2014,128,Railroad,A,"[-70.45959, 43.48109, -70.40759, 43.51709]",2014-05-09
426,41.93427,-103.0249,2014,213,Railroad,A,"[-103.0509, 41.91627, -102.9989, 41.95227]",2014-08-02
427,40.5797,-75.1837,2014,153,Railroad,A,"[-75.2097, 40.5617, -75.1577, 40.5977]",2014-06-03
428,32.47158333,-82.72694444,2014,286,Railroad,A,"[-82.75294, 32.45358, -82.70094, 32.48958]",2014-10-14
429,31.798954,-95.199548,2014,193,Railroad,A,"[-95.22555, 31.78095, -95.17355, 31.81695]",2014-07-13
430,40.6315,-74.9789,2015,119,Railroad,B,"[-75.0049, 40.6135, -74.9529, 40.6495]",2015-04-30
431,43.555325,-70.86125899999999,2015,165,Railroad,A,"[-70.88726, 43.53732, -70.83526, 43.57332]",2015-06-15
432,32.2958862,-94.5238949,2014,13,Railroad,B,"[-94.54989, 32.27789, -94.49789, 32.31389]",2014-01-14
433,35.193486,-115.503206,2015,156,Railroad,A,"[-115.52921, 35.17549, -115.47721, 35.21149]",2015-06-06
434,31.74571,-99.53750600000001,2014,125,Railroad,B,"[-99.56351, 31.72771, -99.51151, 31.76371]",2014-05-06
435,36.5805,-88.8244,2015,172,Railroad,B,"[-88.8504, 36.5625, -88.7984, 36.5985]",2015-06-22
436,35.85194444,-82.01888889,2014,101,Railroad,B,"[-82.04489, 35.83394, -81.99289, 35.86994]",2014-04-12
437,41.56818870000001,-72.07400179999999,2015,115,Railroad,B,"[-72.1, 41.55019, -72.048, 41.58619]",2015-04-26
438,35.772633,-84.298017,2014,74,Railroad,B,"[-84.32402, 35.75463, -84.27202, 35.79063]",2014-03-16
439,47.71638889,-115.43222222,2014,213,Railroad,A,"[-115.45822, 47.69839, -115.40622, 47.73439]",2014-08-02
440,41.5404,-110.23558999999999,2014,142,Railroad,A,"[-110.26159, 41.5224, -110.20959, 41.5584]",2014-05-23
441,46.57212,-92.22795,2015,147,Railroad,A,"[-92.25395, 46.55412, -92.20195, 46.59012]",2015-05-28
442,43.67308,-104.11321,2014,185,Railroad,A,"[-104.13921, 43.65508, -104.08721, 43.69108]",2014-07-05
443,40.993835,-111.461018,2014,248,Railroad,B,"[-111.48702, 40.97583, -111.43502, 41.01184]",2014-09-06
444,35.877133,-84.61886700000001,2014,125,Railroad,B,"[-84.64487, 35.85913, -84.59287, 35.89513]",2014-05-06
445,33.578105,-102.027025,2014,126,Railroad,B,"[-102.05302, 33.5601, -102.00102, 33.5961]",2014-05-07
