,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
175,46.37893,-120.7265,2015,186,Fireworks,A,"[-120.7525, 46.36093, -120.7005, 46.39693]",2015-07-06
176,38.000862100000006,-81.63182304,2014,308,Fireworks,C,"[-81.65782, 37.98286, -81.60582, 38.01886]",2014-11-05
177,44.073029999999996,-99.58728,2014,186,Fireworks,A,"[-99.61328, 44.05503, -99.56128, 44.09103]",2014-07-06
178,48.5753,-113.0031,2015,179,Fireworks,B,"[-113.0291, 48.5573, -112.9771, 48.5933]",2015-06-29
179,41.1717,-105.8252,2015,252,Fireworks,C,"[-105.8512, 41.1537, -105.7992, 41.1897]",2015-09-10
180,46.5047,-116.3389,2014,188,Fireworks,A,"[-116.3649, 46.4867, -116.3129, 46.5227]",2014-07-08
181,47.3498,-124.2763,2014,240,Fireworks,A,"[-124.3023, 47.3318, -124.2503, 47.3678]",2014-08-29
182,41.91737,-103.5976,2015,192,Fireworks,C,"[-103.6236, 41.89937, -103.5716, 41.93537]",2015-07-12
183,46.44623,-120.43798999999999,2014,185,Fireworks,A,"[-120.46399, 46.42823, -120.41199, 46.46423]",2014-07-05
184,38.60106603,-81.64135706,2014,114,Fireworks,B,"[-81.66736, 38.58307, -81.61536, 38.61907]",2014-04-25
185,37.9804348,-81.40082748,2014,111,Fireworks,C,"[-81.42683, 37.96243, -81.37483, 37.99843]",2014-04-22
186,48.4806,-108.7653,2014,187,Fireworks,A,"[-108.7913, 48.4626, -108.7393, 48.4986]",2014-07-07
187,34.15439,-118.9495,2015,185,Fireworks,A,"[-118.9755, 34.13639, -118.9235, 34.17239]",2015-07-05
188,34.01508,-116.16961,2014,266,Fireworks,A,"[-116.19561, 33.99708, -116.14361, 34.03308]",2014-09-24
189,38.02928701,-81.43798835,2015,309,Fireworks,C,"[-81.46399, 38.01129, -81.41199, 38.04729]",2015-11-06
190,43.804359999999996,-108.18172,2015,185,Fireworks,A,"[-108.20772, 43.78636, -108.15572, 43.82236]",2015-07-05
191,43.023720000000004,-102.56308,2015,184,Fireworks,A,"[-102.58908, 43.00572, -102.53708, 43.04172]",2015-07-04
192,38.81,-97.58,2015,186,Fireworks,A,"[-97.606, 38.792, -97.554, 38.828]",2015-07-06
193,40.290822999999996,-109.36181599999999,2014,184,Fireworks,B,"[-109.38782, 40.27282, -109.33582, 40.30882]",2014-07-04
194,47.3364,-124.285,2015,186,Fireworks,A,"[-124.311, 47.3184, -124.259, 47.3544]",2015-07-06
