,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
232,38.29010865,-80.86184159999999,2014,69,Structure,A,"[-80.88784, 38.27211, -80.83584, 38.30811]",2014-03-11
233,37.23,-96.9,2015,24,Structure,B,"[-96.926, 37.212, -96.874, 37.248]",2015-01-25
234,29.322,-82.7993,2015,114,Structure,B,"[-82.8253, 29.304, -82.7733, 29.34]",2015-04-25
235,30.4777,-85.4196,2015,85,Structure,B,"[-85.4456, 30.4597, -85.3936, 30.4957]",2015-03-27
236,45.0503,-101.59858,2015,138,Structure,A,"[-101.62458, 45.0323, -101.57258, 45.0683]",2015-05-19
237,44.477256,-70.641191,2015,328,Structure,A,"[-70.66719, 44.45926, -70.61519, 44.49526]",2015-11-25
238,38.435,-78.1785,2014,73,Structure,B,"[-78.2045, 38.417, -78.1525, 38.453]",2014-03-15
239,46.9127,-113.656,2014,259,Structure,A,"[-113.682, 46.8947, -113.63, 46.9307]",2014-09-17
240,34.133492,-80.91471899999999,2014,102,Structure,A,"[-80.94072, 34.11549, -80.88872, 34.15149]",2014-04-13
241,43.85861,-121.48556,2014,196,Structure,A,"[-121.51156, 43.84061, -121.45956, 43.87661]",2014-07-16
242,33.911358,-81.29370899999999,2014,334,Structure,B,"[-81.31971, 33.89336, -81.26771, 33.92936]",2014-12-01
243,35.034168,-82.498611,2014,73,Structure,A,"[-82.52461, 35.01617, -82.47261, 35.05217]",2014-03-15
244,40.7396,-111.41838500000001,2014,206,Structure,D,"[-111.44439, 40.7216, -111.39239, 40.7576]",2014-07-26
245,40.42888889,-123.20111111,2014,203,Structure,A,"[-123.22711, 40.41089, -123.17511, 40.44689]",2014-07-23
246,41.3358,-74.1842,2015,227,Structure,B,"[-74.2102, 41.3178, -74.1582, 41.3538]",2015-08-16
247,42.2597,-123.1406,2015,170,Structure,B,"[-123.1666, 42.2417, -123.1146, 42.2777]",2015-06-20
248,35.98515,-85.921533,2015,87,Structure,B,"[-85.94753, 35.96715, -85.89553, 36.00315]",2015-03-29
249,48.31727,-118.19446,2014,209,Structure,A,"[-118.22046, 48.29927, -118.16846, 48.33527]",2014-07-29
250,41.6894,-74.9463,2014,326,Structure,B,"[-74.9723, 41.6714, -74.9203, 41.7074]",2014-11-23
251,35.110245,-81.185478,2014,317,Structure,B,"[-81.21148, 35.09224, -81.15948, 35.12824]",2014-11-14
252,40.85166667,-123.48555556,2014,182,Structure,B,"[-123.51156, 40.83367, -123.45956, 40.86967]",2014-07-02
253,39.710679999999996,-75.841073,2014,291,Structure,A,"[-75.86707, 39.69268, -75.81507, 39.72868]",2014-10-19
254,38.30951489,-82.14080798,2014,325,Structure,B,"[-82.16681, 38.29151, -82.11481, 38.32751]",2014-11-22
255,48.8492,-99.9106,2015,145,Structure,A,"[-99.9366, 48.8312, -99.8846, 48.8672]",2015-05-26
256,39.8053,-123.2025,2015,156,Structure,A,"[-123.2285, 39.7873, -123.1765, 39.8233]",2015-06-06
257,37.12,-95.67,2015,344,Structure,C,"[-95.696, 37.102, -95.644, 37.138]",2015-12-11
258,34.748608000000004,-80.32933,2014,189,Structure,C,"[-80.35533, 34.73061, -80.30333, 34.76661]",2014-07-09
259,38.56,-94.67,2015,56,Structure,C,"[-94.696, 38.542, -94.644, 38.578]",2015-02-26
260,48.376329999999996,-119.39217,2015,184,Structure,D,"[-119.41817, 48.35833, -119.36617, 48.39433]",2015-07-04
261,38.2304692,-81.88401098,2014,80,Structure,B,"[-81.91001, 38.21247, -81.85801, 38.24847]",2014-03-22
262,47.5542,-117.096,2015,258,Structure,A,"[-117.122, 47.5362, -117.07, 47.5722]",2015-09-16
263,47.1025,-113.375,2015,266,Structure,A,"[-113.401, 47.0845, -113.349, 47.1205]",2015-09-24
264,47.9051,-117.3414,2015,178,Structure,B,"[-117.3674, 47.8871, -117.3154, 47.9231]",2015-06-28
265,43.02978,-102.55856,2014,162,Structure,B,"[-102.58456, 43.01178, -102.53256, 43.04778]",2014-06-12
266,44.848989,-93.369095,2015,91,Structure,C,"[-93.3951, 44.83099, -93.3431, 44.86699]",2015-04-02
267,33.583332,-80.199997,2014,119,Structure,B,"[-80.226, 33.56533, -80.174, 33.60133]",2014-04-30
268,43.40344,-102.16183000000001,2014,265,Structure,B,"[-102.18783, 43.38544, -102.13583, 43.42144]",2014-09-23
269,41.681303,-71.699344,2015,158,Structure,A,"[-71.72534, 41.6633, -71.67334, 41.6993]",2015-06-08
270,45.67708,-87.95862,2015,185,Structure,B,"[-87.98462, 45.65908, -87.93262, 45.69508]",2015-07-05
271,37.42,-95.68,2015,46,Structure,A,"[-95.706, 37.402, -95.654, 37.438]",2015-02-16
272,32.875076,-80.984695,2015,210,Structure,B,"[-81.0107, 32.85708, -80.9587, 32.89308]",2015-07-30
273,34.433067,-80.34594,2014,324,Structure,B,"[-80.37194, 34.41507, -80.31994, 34.45107]",2014-11-21
274,47.8827,-117.833,2014,162,Structure,A,"[-117.859, 47.8647, -117.807, 47.9007]",2014-06-12
275,37.33,-96.99,2015,73,Structure,D,"[-97.016, 37.312, -96.964, 37.348]",2015-03-15
276,38.16,-97.91,2015,75,Structure,C,"[-97.936, 38.142, -97.884, 38.178]",2015-03-17
277,37.34,-95.77,2015,315,Structure,C,"[-95.796, 37.322, -95.744, 37.358]",2015-11-12
278,44.501000000000005,-90.18401999999999,2015,120,Structure,B,"[-90.21002, 44.483, -90.15802, 44.519]",2015-05-01
279,45.023004,-94.909207,2015,126,Structure,B,"[-94.93521, 45.005, -94.88321, 45.041]",2015-05-07
280,38.538225,-78.54656389,2014,325,Structure,B,"[-78.57256, 38.52022, -78.52056, 38.55622]",2014-11-22
281,48.52881,-113.01697,2014,185,Structure,A,"[-113.04297, 48.51081, -112.99097, 48.54681]",2014-07-05
282,39.7989,-123.2717,2014,136,Structure,B,"[-123.2977, 39.7809, -123.2457, 39.8169]",2014-05-17
283,35.95735,-87.6338,2014,106,Structure,B,"[-87.6598, 35.93935, -87.6078, 35.97535]",2014-04-17
284,43.76695,-89.21656999999999,2015,351,Structure,A,"[-89.24257, 43.74895, -89.19057, 43.78495]",2015-12-18
285,36.73055556,-79.56111111,2015,296,Structure,B,"[-79.58711, 36.71256, -79.53511, 36.74856]",2015-10-24
286,42.4072,-123.1475,2015,158,Structure,B,"[-123.1735, 42.3892, -123.1215, 42.4252]",2015-06-08
287,30.6422,-87.2824,2014,348,Structure,C,"[-87.3084, 30.6242, -87.2564, 30.6602]",2014-12-15
288,36.023728000000006,-118.79961499999999,2014,26,Structure,A,"[-118.82561, 36.00573, -118.77362, 36.04173]",2014-01-27
289,44.553049,-68.77709899999999,2015,121,Structure,A,"[-68.8031, 44.53505, -68.7511, 44.57105]",2015-05-02
290,33.969355,-87.032974,2015,170,Structure,B,"[-87.05897, 33.95136, -87.00697, 33.98736]",2015-06-20
291,37.01,-95.73,2015,328,Structure,C,"[-95.756, 36.992, -95.704, 37.028]",2015-11-25
292,38.92194444,-86.53583333,2014,90,Structure,B,"[-86.56183, 38.90394, -86.50983, 38.93994]",2014-04-01
293,48.7958,-119.0552,2014,52,Structure,A,"[-119.0812, 48.7778, -119.0292, 48.8138]",2014-02-22
294,37.165,-80.68194444,2015,317,Structure,B,"[-80.70794, 37.147, -80.65594, 37.183]",2015-11-14
295,33.334699,-86.195409,2014,316,Structure,A,"[-86.22141, 33.3167, -86.16941, 33.3527]",2014-11-13
296,38.31527778,-77.21694444,2015,78,Structure,B,"[-77.24294, 38.29728, -77.19094, 38.33328]",2015-03-20
297,37.06,-95.72,2015,342,Structure,A,"[-95.746, 37.042, -95.694, 37.078]",2015-12-09
298,48.9376,-99.065,2015,105,Structure,C,"[-99.091, 48.9196, -99.039, 48.9556]",2015-04-16
299,38.36362152,-81.01865799,2014,96,Structure,B,"[-81.04466, 38.34562, -80.99266, 38.38162]",2014-04-07
300,36.5132,-86.73786700000001,2014,110,Structure,B,"[-86.76387, 36.4952, -86.71187, 36.5312]",2014-04-21
301,42.2926,-123.1023,2014,86,Structure,A,"[-123.1283, 42.2746, -123.0763, 42.3106]",2014-03-28
302,43.0886,-101.0256,2014,225,Structure,B,"[-101.0516, 43.0706, -100.9996, 43.1066]",2014-08-14
303,44.718614,-68.720056,2015,134,Structure,B,"[-68.74606, 44.70061, -68.69406, 44.73661]",2015-05-15
304,32.88195,-93.67262,2014,167,Structure,B,"[-93.69862, 32.86395, -93.64662, 32.89995]",2014-06-17
305,48.7566,-118.9268,2014,210,Structure,D,"[-118.9528, 48.7386, -118.9008, 48.7746]",2014-07-30
306,46.898999999999994,-119.2272,2015,123,Structure,A,"[-119.2532, 46.881, -119.2012, 46.917]",2015-05-04
307,46.55983,-91.575,2015,96,Structure,A,"[-91.601, 46.54183, -91.549, 46.57783]",2015-04-07
308,30.5049,-83.68,2014,249,Structure,A,"[-83.706, 30.4869, -83.654, 30.5229]",2014-09-07
309,30.7839,-85.3127,2015,224,Structure,B,"[-85.3387, 30.7659, -85.2867, 30.8019]",2015-08-13
310,33.960198999999996,-87.470391,2014,91,Structure,C,"[-87.49639, 33.9422, -87.44439, 33.9782]",2014-04-02
311,32.445612,-85.496658,2014,25,Structure,B,"[-85.52266, 32.42761, -85.47066, 32.46361]",2014-01-26
312,38.89,-99.35,2015,271,Structure,A,"[-99.376, 38.872, -99.324, 38.908]",2015-09-29
313,46.0853,-100.6325,2015,210,Structure,A,"[-100.6585, 46.0673, -100.6065, 46.1033]",2015-07-30
314,45.8779,-87.6729,2014,148,Structure,B,"[-87.6989, 45.8599, -87.6469, 45.8959]",2014-05-29
315,43.489218,-70.773786,2015,127,Structure,A,"[-70.79979, 43.47122, -70.74779, 43.50722]",2015-05-08
316,47.5489,-113.7777,2015,227,Structure,A,"[-113.8037, 47.5309, -113.7517, 47.5669]",2015-08-16
317,46.7032,-97.5082,2015,284,Structure,B,"[-97.5342, 46.6852, -97.4822, 46.7212]",2015-10-12
318,38.75,-95.83,2015,315,Structure,D,"[-95.856, 38.732, -95.804, 38.768]",2015-11-12
319,34.627194,-87.273114,2014,80,Structure,B,"[-87.29911, 34.60919, -87.24711, 34.64519]",2014-03-22
320,45.602140000000006,-87.95821,2014,134,Structure,C,"[-87.98421, 45.58414, -87.93221, 45.62014]",2014-05-15
321,39.03,-96.85,2015,75,Structure,A,"[-96.876, 39.012, -96.824, 39.048]",2015-03-17
322,39.01,-96.83,2015,293,Structure,B,"[-96.856, 38.992, -96.804, 39.028]",2015-10-21
323,33.545333,-85.526566,2014,348,Structure,A,"[-85.55257, 33.52733, -85.50057, 33.56333]",2014-12-15
324,46.593942999999996,-68.569475,2015,274,Structure,A,"[-68.59547, 46.57594, -68.54348, 46.61194]",2015-10-02
325,38.02,-97.94,2015,286,Structure,A,"[-97.966, 38.002, -97.914, 38.038]",2015-10-14
326,46.46382,-120.5,2015,177,Structure,A,"[-120.526, 46.44582, -120.474, 46.48182]",2015-06-27
327,27.6008,-81.5356,2015,75,Structure,B,"[-81.5616, 27.5828, -81.5096, 27.6188]",2015-03-17
328,46.251999999999995,-112.617,2015,158,Structure,A,"[-112.643, 46.234, -112.591, 46.27]",2015-06-08
329,43.3743,-74.4355,2015,129,Structure,B,"[-74.4615, 43.3563, -74.4095, 43.3923]",2015-05-10
330,33.725805,-87.398041,2014,239,Structure,B,"[-87.42404, 33.7078, -87.37204, 33.7438]",2014-08-28
331,39.83,-99.89,2015,151,Structure,A,"[-99.916, 39.812, -99.864, 39.848]",2015-06-01
332,44.9178,-88.91348,2015,317,Structure,A,"[-88.93948, 44.8998, -88.88748, 44.9358]",2015-11-14
333,45.14832,-91.14229,2015,285,Structure,A,"[-91.16829, 45.13032, -91.11629, 45.16632]",2015-10-13
334,38.11369167,-77.98395278,2014,57,Structure,A,"[-78.00995, 38.09569, -77.95795, 38.13169]",2014-02-27
335,37.70277778,-78.66388889,2015,90,Structure,B,"[-78.68989, 37.68478, -78.63789, 37.72078]",2015-04-01
336,43.49122,-102.22539,2014,297,Structure,A,"[-102.25139, 43.47322, -102.19939, 43.50922]",2014-10-25
337,38.48,-96.01,2015,26,Structure,D,"[-96.036, 38.462, -95.984, 38.498]",2015-01-27
338,48.5596,-118.1613,2015,218,Structure,A,"[-118.1873, 48.5416, -118.1353, 48.5776]",2015-08-07
339,34.6225,-83.71583333,2014,320,Structure,B,"[-83.74183, 34.6045, -83.68983, 34.6405]",2014-11-17
340,34.424046000000004,-79.39325699999999,2015,139,Structure,A,"[-79.41926, 34.40605, -79.36726, 34.44205]",2015-05-20
341,35.098817,-87.123417,2014,346,Structure,B,"[-87.14942, 35.08082, -87.09742, 35.11682]",2014-12-13
342,37.18538333,-81.13019722,2015,90,Structure,B,"[-81.1562, 37.16738, -81.1042, 37.20338]",2015-04-01
343,34.490711,-80.293495,2015,215,Structure,A,"[-80.31949, 34.47271, -80.2675, 34.50871]",2015-08-04
344,33.80916667,-85.66027778,2014,85,Structure,B,"[-85.68628, 33.79117, -85.63428, 33.82717]",2014-03-27
345,43.232279999999996,-102.47203,2014,294,Structure,A,"[-102.49803, 43.21428, -102.44603, 43.25028]",2014-10-22
346,38.3214,-76.1157,2014,325,Structure,B,"[-76.1417, 38.3034, -76.0897, 38.3394]",2014-11-22
347,33.369518,-80.773323,2014,126,Structure,B,"[-80.79932, 33.35152, -80.74732, 33.38752]",2014-05-07
348,33.142513,-81.074348,2015,8,Structure,B,"[-81.10035, 33.12451, -81.04835, 33.16051]",2015-01-09
349,47.22120464,-94.61881858,2015,291,Structure,A,"[-94.64482, 47.2032, -94.59282, 47.2392]",2015-10-19
350,44.722362,-68.9323743,2015,134,Structure,B,"[-68.95837, 44.70436, -68.90637, 44.74036]",2015-05-15
351,46.40237,-87.55570999999999,2014,139,Structure,B,"[-87.58171, 46.38437, -87.52971, 46.42037]",2014-05-20
352,35.61719,-97.99408000000001,2015,34,Structure,B,"[-98.02008, 35.59919, -97.96808, 35.63519]",2015-02-04
353,32.587677,-80.92749,2015,159,Structure,A,"[-80.95349, 32.56968, -80.90149, 32.60568]",2015-06-09
354,34.582951,-81.54984300000001,2015,43,Structure,B,"[-81.57584, 34.56495, -81.52384, 34.60095]",2015-02-13
355,33.436169,-80.101196,2015,39,Structure,B,"[-80.1272, 33.41817, -80.0752, 33.45417]",2015-02-09
356,34.669289,-81.013077,2014,103,Structure,B,"[-81.03908, 34.65129, -80.98708, 34.68729]",2014-04-14
357,35.80085,-86.02285,2014,124,Structure,B,"[-86.04885, 35.78285, -85.99685, 35.81885]",2014-05-05
358,41.0867,-123.7025,2014,79,Structure,A,"[-123.7285, 41.0687, -123.6765, 41.1047]",2014-03-21
359,36.200866999999995,-88.15083299999999,2014,73,Structure,B,"[-88.17683, 36.18287, -88.12483, 36.21887]",2014-03-15
360,48.5542,-113.0186,2015,192,Structure,A,"[-113.0446, 48.5362, -112.9926, 48.5722]",2015-07-12
361,39.06,-95.72,2015,75,Structure,A,"[-95.746, 39.042, -95.694, 39.078]",2015-03-17
362,42.1988,-76.5522,2015,269,Structure,A,"[-76.5782, 42.1808, -76.5262, 42.2168]",2015-09-27
363,45.828039000000004,-100.79765,2014,116,Structure,C,"[-100.82365, 45.81004, -100.77165, 45.84604]",2014-04-27
364,37.29,-96.91,2015,56,Structure,C,"[-96.936, 37.272, -96.884, 37.308]",2015-02-26
365,38.67,-96.94,2015,343,Structure,A,"[-96.966, 38.652, -96.914, 38.688]",2015-12-10
366,38.729436,-75.31626800000001,2015,176,Structure,B,"[-75.34227, 38.71144, -75.29027, 38.74744]",2015-06-26
367,43.18847,-102.75128000000001,2015,45,Structure,B,"[-102.77728, 43.17047, -102.72528, 43.20647]",2015-02-15
368,30.6084,-81.9947,2014,325,Structure,B,"[-82.0207, 30.5904, -81.9687, 30.6264]",2014-11-22
369,38.65833333,-77.75,2014,74,Structure,B,"[-77.776, 38.64033, -77.724, 38.67633]",2014-03-16
370,43.57269,-86.05585,2015,108,Structure,B,"[-86.08185, 43.55469, -86.02985, 43.59069]",2015-04-19
371,30.7653,-98.07465,2015,286,Structure,B,"[-98.10065, 30.7473, -98.04865, 30.7833]",2015-10-14
372,48.3667,-114.265,2015,215,Structure,A,"[-114.291, 48.3487, -114.239, 48.3847]",2015-08-04
373,48.6898,-117.9473,2015,103,Structure,A,"[-117.9733, 48.6718, -117.9213, 48.7078]",2015-04-14
374,45.242059999999995,-87.9342,2015,79,Structure,A,"[-87.9602, 45.22406, -87.9082, 45.26006]",2015-03-21
375,48.2594,-118.2,2014,186,Structure,A,"[-118.226, 48.2414, -118.174, 48.2774]",2014-07-06
376,46.18139723,-92.85795041,2015,122,Structure,B,"[-92.88395, 46.1634, -92.83195, 46.1994]",2015-05-03
