,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
180,41.4181,-73.5402,2014,112,Powerline,B,"[-73.5662, 41.4001, -73.5142, 41.4361]",2014-04-23
181,48.2997,-120.6667,2015,158,Powerline,B,"[-120.6927, 48.2817, -120.6407, 48.3177]",2015-06-08
182,33.081649,-97.45473199999999,2014,90,Powerline,B,"[-97.48073, 33.06365, -97.42873, 33.09965]",2014-04-01
183,45.71123,-92.39865,2015,138,Powerline,A,"[-92.42465, 45.69323, -92.37265, 45.72923]",2015-05-19
184,38.07,-97.96,2015,66,Powerline,A,"[-97.986, 38.052, -97.934, 38.088]",2015-03-08
185,32.096738,-101.358591,2015,213,Powerline,C,"[-101.38459, 32.07874, -101.33259, 32.11474]",2015-08-02
186,37.30138889,-79.22388889,2014,27,Powerline,B,"[-79.24989, 37.28339, -79.19789, 37.31939]",2014-01-28
187,30.5929,-84.7306,2015,132,Powerline,C,"[-84.7566, 30.5749, -84.7046, 30.6109]",2015-05-13
188,48.1161,-93.0614,2014,118,Powerline,A,"[-93.0874, 48.0981, -93.0354, 48.1341]",2014-04-29
189,33.110649,-94.624572,2014,204,Powerline,B,"[-94.65057, 33.09265, -94.59857, 33.12865]",2014-07-24
190,40.8722,-73.2213,2015,71,Powerline,A,"[-73.2473, 40.8542, -73.1953, 40.8902]",2015-03-13
191,32.852154999999996,-102.787649,2014,289,Powerline,C,"[-102.81365, 32.83415, -102.76165, 32.87015]",2014-10-17
192,36.14385,-87.618533,2015,95,Powerline,B,"[-87.64453, 36.12585, -87.59253, 36.16185]",2015-04-06
193,39.924647,-81.938541,2015,90,Powerline,A,"[-81.96454, 39.90665, -81.91254, 39.94265]",2015-04-01
194,33.708706,-81.451149,2015,63,Powerline,B,"[-81.47715, 33.69071, -81.42515, 33.72671]",2015-03-05
195,32.973856,-98.57646,2014,45,Powerline,C,"[-98.60246, 32.95586, -98.55046, 32.99186]",2014-02-15
196,45.34257,-88.1532,2015,107,Powerline,A,"[-88.1792, 45.32457, -88.1272, 45.36057]",2015-04-18
197,39.38893383,-79.85946775,2015,293,Powerline,B,"[-79.88547, 39.37093, -79.83347, 39.40693]",2015-10-21
198,33.4998,-103.1533,2015,167,Powerline,B,"[-103.1793, 33.4818, -103.1273, 33.5178]",2015-06-17
199,32.16689,-94.89508000000001,2015,88,Powerline,B,"[-94.92108, 32.14889, -94.86908, 32.18489]",2015-03-30
200,29.17611111,-81.83277778,2014,71,Powerline,B,"[-81.85878, 29.15811, -81.80678, 29.19411]",2014-03-13
201,31.02391667,-94.50311667,2014,117,Powerline,B,"[-94.52912, 31.00592, -94.47712, 31.04192]",2014-04-28
202,27.1256,-80.3842,2014,305,Powerline,C,"[-80.4102, 27.1076, -80.3582, 27.1436]",2014-11-02
203,37.55512317,-81.37229458,2014,129,Powerline,C,"[-81.39829, 37.53712, -81.34629, 37.57312]",2014-05-10
204,29.892874199999998,-97.6671714,2014,227,Powerline,B,"[-97.69317, 29.87487, -97.64117, 29.91087]",2014-08-16
205,31.5248489,-94.06571170000001,2015,260,Powerline,B,"[-94.09171, 31.50685, -94.03971, 31.54285]",2015-09-18
206,29.302494,-99.574993,2015,200,Powerline,C,"[-99.60099, 29.28449, -99.54899, 29.32049]",2015-07-20
207,27.7009,-82.413,2015,145,Powerline,C,"[-82.439, 27.6829, -82.387, 27.7189]",2015-05-26
208,31.074773999999998,-95.166256,2015,28,Powerline,A,"[-95.19226, 31.05677, -95.14026, 31.09277]",2015-01-29
209,33.280746,-80.594627,2014,243,Powerline,A,"[-80.62063, 33.26275, -80.56863, 33.29875]",2014-09-01
210,32.127747,-96.102492,2014,225,Powerline,B,"[-96.12849, 32.10975, -96.07649, 32.14575]",2014-08-14
211,35.6188,-105.7065,2014,277,Powerline,B,"[-105.7325, 35.6008, -105.6805, 35.6368]",2014-10-05
212,40.81250872,-115.7146263,2014,156,Powerline,A,"[-115.74063, 40.79451, -115.68863, 40.83051]",2014-06-06
213,45.138459999999995,-89.85416,2015,142,Powerline,A,"[-89.88016, 45.12046, -89.82816, 45.15646]",2015-05-23
214,32.77386,-96.749217,2014,5,Powerline,A,"[-96.77522, 32.75586, -96.72322, 32.79186]",2014-01-06
215,46.7591,-122.0778,2015,180,Powerline,A,"[-122.1038, 46.7411, -122.0518, 46.7771]",2015-06-30
216,44.91639,-119.90444,2014,199,Powerline,B,"[-119.93044, 44.89839, -119.87844, 44.93439]",2014-07-19
217,34.859879,-82.785782,2014,17,Powerline,B,"[-82.81178, 34.84188, -82.75978, 34.87788]",2014-01-18
218,31.79485,-87.707864,2015,49,Powerline,C,"[-87.73386, 31.77685, -87.68186, 31.81285]",2015-02-19
219,32.588478,-94.838619,2015,293,Powerline,B,"[-94.86462, 32.57048, -94.81262, 32.60648]",2015-10-21
220,46.7238,-122.7947,2015,194,Powerline,B,"[-122.8207, 46.7058, -122.7687, 46.7418]",2015-07-14
221,41.41,-74.4418,2015,95,Powerline,B,"[-74.4678, 41.392, -74.4158, 41.428]",2015-04-06
222,34.879371,-120.32674499999999,2014,171,Powerline,B,"[-120.35274, 34.86137, -120.30074, 34.89737]",2014-06-21
223,32.64261667,-94.93091667,2014,314,Powerline,B,"[-94.95692, 32.62462, -94.90492, 32.66062]",2014-11-11
224,36.5139,-96.2267,2015,19,Powerline,B,"[-96.2527, 36.4959, -96.2007, 36.5319]",2015-01-20
225,32.175976,-100.62073199999999,2014,128,Powerline,C,"[-100.64673, 32.15798, -100.59473, 32.19398]",2014-05-09
226,33.7535042,-97.2156878,2014,167,Powerline,B,"[-97.24169, 33.7355, -97.18969, 33.7715]",2014-06-17
227,32.378051,-94.641486,2015,248,Powerline,B,"[-94.66749, 32.36005, -94.61549, 32.39605]",2015-09-06
228,33.426499,-94.097943,2015,25,Powerline,B,"[-94.12394, 33.4085, -94.07194, 33.4445]",2015-01-26
229,34.794365,-83.227325,2015,45,Powerline,B,"[-83.25332, 34.77636, -83.20132, 34.81236]",2015-02-15
230,37.676840000000006,-119.78005,2014,207,Powerline,F,"[-119.80605, 37.65884, -119.75405, 37.69484]",2014-07-27
231,33.458110999999995,-81.54878199999999,2014,69,Powerline,A,"[-81.57478, 33.44011, -81.52278, 33.47611]",2014-03-11
232,36.167679,-79.716871,2015,269,Powerline,A,"[-79.74287, 36.14968, -79.69087, 36.18568]",2015-09-27
233,37.37416667,-78.34908333,2015,90,Powerline,B,"[-78.37508, 37.35617, -78.32308, 37.39217]",2015-04-01
234,43.2074,-78.3818,2015,348,Powerline,A,"[-78.4078, 43.1894, -78.3558, 43.2254]",2015-12-15
235,36.5417,-96.1625,2015,343,Powerline,B,"[-96.1885, 36.5237, -96.1365, 36.5597]",2015-12-10
236,45.87675,-88.09668,2015,127,Powerline,B,"[-88.12268, 45.85875, -88.07068, 45.89475]",2015-05-08
237,31.905693,-97.260675,2015,247,Powerline,A,"[-97.28668, 31.88769, -97.23468, 31.92369]",2015-09-05
238,32.9835,-94.71116667,2014,72,Powerline,C,"[-94.73717, 32.9655, -94.68517, 33.0015]",2014-03-14
239,33.06863333,-95.21648333,2015,88,Powerline,B,"[-95.24248, 33.05063, -95.19048, 33.08663]",2015-03-30
240,35.48749,-101.14973,2014,332,Powerline,D,"[-101.17573, 35.46949, -101.12373, 35.50549]",2014-11-29
241,33.1892,-94.67438333,2015,281,Powerline,C,"[-94.70038, 33.1712, -94.64838, 33.2072]",2015-10-09
242,37.65,-98.44,2015,277,Powerline,A,"[-98.466, 37.632, -98.414, 37.668]",2015-10-05
243,45.9331,-92.18163,2014,217,Powerline,A,"[-92.20763, 45.9151, -92.15563, 45.9511]",2014-08-06
244,35.5411,-84.762733,2014,114,Powerline,C,"[-84.78873, 35.5231, -84.73673, 35.5591]",2014-04-25
245,38.33347222,-79.47794444,2014,124,Powerline,C,"[-79.50394, 38.31547, -79.45194, 38.35147]",2014-05-05
246,31.887178000000002,-95.020752,2015,223,Powerline,A,"[-95.04675, 31.86918, -94.99475, 31.90518]",2015-08-12
247,42.5952,-77.51899999999999,2015,128,Powerline,B,"[-77.545, 42.5772, -77.493, 42.6132]",2015-05-09
248,42.6701,-75.3971,2015,123,Powerline,B,"[-75.4231, 42.6521, -75.3711, 42.6881]",2015-05-04
249,33.195854499999996,-94.97836170000001,2015,294,Powerline,A,"[-95.00436, 33.17785, -94.95236, 33.21385]",2015-10-22
250,46.28938922,-94.4722692,2015,284,Powerline,B,"[-94.49827, 46.27139, -94.44627, 46.30739]",2015-10-12
251,32.401005,-99.479964,2014,117,Powerline,A,"[-99.50596, 32.383, -99.45396, 32.419]",2014-04-28
252,38.17888889,-77.21888889,2014,309,Powerline,B,"[-77.24489, 38.16089, -77.19289, 38.19689]",2014-11-06
253,38.37189,-109.36993999999999,2015,256,Powerline,B,"[-109.39594, 38.35389, -109.34394, 38.38989]",2015-09-14
254,34.9253,-98.1208,2014,30,Powerline,C,"[-98.1468, 34.9073, -98.0948, 34.9433]",2014-01-31
255,33.447091,-97.381514,2014,195,Powerline,B,"[-97.40751, 33.42909, -97.35551, 33.46509]",2014-07-15
256,37.65054023,-82.00079957,2014,107,Powerline,B,"[-82.0268, 37.63254, -81.9748, 37.66854]",2014-04-18
257,39.580069,-82.420856,2015,317,Powerline,B,"[-82.44686, 39.56207, -82.39486, 39.59807]",2015-11-14
258,30.0293,-82.1377,2014,62,Powerline,C,"[-82.1637, 30.0113, -82.1117, 30.0473]",2014-03-04
259,29.4159042,-97.98056240000001,2015,145,Powerline,A,"[-98.00656, 29.3979, -97.95456, 29.4339]",2015-05-26
260,48.53277778,-115.95083333,2014,206,Powerline,A,"[-115.97683, 48.51478, -115.92483, 48.55078]",2014-07-26
261,31.619095,-96.27476,2014,37,Powerline,B,"[-96.30076, 31.6011, -96.24876, 31.6371]",2014-02-07
262,33.489639000000004,-80.68764499999999,2014,86,Powerline,B,"[-80.71364, 33.47164, -80.66164, 33.50764]",2014-03-28
263,39.12183824,-81.4623496,2015,72,Powerline,B,"[-81.48835, 39.10384, -81.43635, 39.13984]",2015-03-14
264,46.41672,-120.36927,2015,271,Powerline,B,"[-120.39527, 46.39872, -120.34327, 46.43472]",2015-09-29
265,42.835278,-72.6563108,2015,124,Powerline,C,"[-72.68231, 42.81728, -72.63031, 42.85328]",2015-05-05
266,38.16653598,-82.38237898,2015,90,Powerline,B,"[-82.40838, 38.14854, -82.35638, 38.18454]",2015-04-01
267,30.243000000000002,-85.4371,2014,51,Powerline,A,"[-85.4631, 30.225, -85.4111, 30.261]",2014-02-21
268,32.481613,-99.71542799,2014,117,Powerline,A,"[-99.74143, 32.46361, -99.68943, 32.49961]",2014-04-28
269,41.31967,-103.0301,2014,219,Powerline,B,"[-103.0561, 41.30167, -103.0041, 41.33767]",2014-08-08
270,37.07,-94.64,2015,315,Powerline,B,"[-94.666, 37.052, -94.614, 37.088]",2015-11-12
271,33.662161299999994,-97.37640259999999,2014,289,Powerline,B,"[-97.4024, 33.64416, -97.3504, 33.68016]",2014-10-17
